user_id,model,n_train,n_test,accuracy,precision,recall,f1_score,brier_score,rmse,auc
47,RandomForest+Platt,255,55,0.9090909090909091,0.8461538461538461,0.9565217391304348,0.8979591836734694,0.06545681349086245,0.2558452921022047,0.9823369565217391
47,RF+OptimalThreshold,255,55,0.8909090909090909,0.8148148148148148,0.9565217391304348,0.88,0.06545681349086245,0.2558452921022047,0.9823369565217391
47,LogisticRegression,255,55,0.8545454545454545,0.7586206896551724,0.9565217391304348,0.8461538461538461,0.10701089064247986,0.3271251910851255,0.9823369565217391
48,DecisionTree,255,55,0.8909090909090909,0.875,0.9333333333333333,0.9032258064516129,0.07291886312521353,0.2700349294539755,0.9560000000000001
48,RandomForest+Platt,255,55,0.9454545454545454,1.0,0.9,0.9473684210526315,0.07938093662090721,0.2817462273410368,0.9640000000000001
48,RF+OptimalThreshold,255,55,0.8727272727272727,0.8709677419354839,0.9,0.8852459016393442,0.07938093662090721,0.2817462273410368,0.9640000000000001
48,LogisticRegression,255,55,0.8727272727272727,0.8709677419354839,0.9,0.8852459016393442,0.0681588200082764,0.2610724420697757,0.9773333333333334
49,DecisionTree,255,55,0.9454545454545454,0.9032258064516129,1.0,0.9491525423728814,0.04839860625522178,0.2199968323754271,0.9596560846560847
49,RandomForest+Platt,255,55,0.9272727272727272,0.875,1.0,0.9333333333333333,0.070467233735096,0.2654566513295457,0.9828042328042328
49,RF+OptimalThreshold,255,55,0.9272727272727272,0.875,1.0,0.9333333333333333,0.070467233735096,0.2654566513295457,0.9828042328042328
49,LogisticRegression,255,55,0.9272727272727272,0.9,0.9642857142857143,0.9310344827586207,0.06298329768165206,0.25096473394015356,0.9841269841269842
50,DecisionTree,255,55,0.8727272727272727,0.8275862068965517,0.9230769230769231,0.8727272727272727,0.10816647070382214,0.32888671408833486,0.9257294429708223
50,RandomForest+Platt,255,55,0.8909090909090909,0.9545454545454546,0.8076923076923077,0.875,0.06654895934590135,0.2579708497987735,0.9761273209549072
50,RF+OptimalThreshold,255,55,0.8909090909090909,0.8333333333333334,0.9615384615384616,0.8928571428571429,0.06654895934590135,0.2579708497987735,0.9761273209549072
50,LogisticRegression,255,55,0.9090909090909091,0.92,0.8846153846153846,0.9019607843137255,0.054975298475336824,0.2344681182492341,0.9854111405835543
51,DecisionTree,255,55,0.9090909090909091,0.8787878787878788,0.9666666666666667,0.9206349206349206,0.08135993424251836,0.285236628507838,0.9386666666666668
51,RandomForest+Platt,255,55,0.9272727272727272,0.90625,0.9666666666666667,0.9354838709677419,0.06715512040418796,0.2591430500788859,0.9626666666666667
51,RF+OptimalThreshold,255,55,0.9272727272727272,0.90625,0.9666666666666667,0.9354838709677419,0.06715512040418796,0.2591430500788859,0.9626666666666667
51,LogisticRegression,255,55,0.8909090909090909,0.8529411764705882,0.9666666666666667,0.90625,0.08165611199412519,0.2857553358979062,0.9813333333333334
52,DecisionTree,255,55,0.8909090909090909,0.8837209302325582,0.9743589743589743,0.926829268292683,0.10151213684338516,0.3186096935803824,0.8477564102564102
52,RandomForest+Platt,255,55,0.9090909090909091,0.9473684210526315,0.9230769230769231,0.935064935064935,0.07448470930031154,0.2729188694471519,0.953525641025641
52,RF+OptimalThreshold,255,55,0.9090909090909091,0.925,0.9487179487179487,0.9367088607594937,0.07448470930031154,0.2729188694471519,0.953525641025641
52,LogisticRegression,255,55,0.9090909090909091,0.925,0.9487179487179487,0.9367088607594937,0.07220597415506454,0.26871169337240336,0.9455128205128205
53,DecisionTree,255,55,0.9272727272727272,0.9210526315789473,0.9722222222222222,0.9459459459459459,0.0667358863384736,0.2583328982891525,0.9283625730994152
53,RandomForest+Platt,255,55,0.9636363636363636,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.042785078846979456,0.20684554345448067,0.9839181286549707
53,RF+OptimalThreshold,255,55,0.9272727272727272,0.9210526315789473,0.9722222222222222,0.9459459459459459,0.042785078846979456,0.20684554345448067,0.9839181286549707
53,LogisticRegression,255,55,0.8545454545454545,0.8333333333333334,0.9722222222222222,0.8974358974358975,0.06644120910924041,0.2577619233114938,0.9824561403508771
54,DecisionTree,255,55,0.8363636363636363,0.8125,0.896551724137931,0.8524590163934426,0.15142009934261202,0.3891273561992423,0.8779840848806366
54,RandomForest+Platt,255,55,0.8363636363636363,0.8333333333333334,0.8620689655172413,0.847457627118644,0.12421076334756243,0.35243547401980185,0.9244031830238727
54,RF+OptimalThreshold,255,55,0.7818181818181819,0.7575757575757576,0.8620689655172413,0.8064516129032258,0.12421076334756243,0.35243547401980185,0.9244031830238727
54,LogisticRegression,255,55,0.8181818181818182,0.7714285714285715,0.9310344827586207,0.84375,0.11569619170801144,0.34014142897919897,0.9562334217506632
55,DecisionTree,255,55,0.8727272727272727,0.96,0.8,0.8727272727272727,0.11053099552191435,0.332462021172215,0.908
55,RandomForest+Platt,255,55,0.8545454545454545,0.9583333333333334,0.7666666666666667,0.8518518518518519,0.11876952233258806,0.3446295436154423,0.9333333333333333
55,RF+OptimalThreshold,255,55,0.8181818181818182,0.8125,0.8666666666666667,0.8387096774193549,0.11876952233258806,0.3446295436154423,0.9333333333333333
55,LogisticRegression,255,55,0.8545454545454545,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.09408751710480955,0.30673688579107916,0.9413333333333332
56,DecisionTree,255,55,0.8,0.9142857142857143,0.8,0.8533333333333334,0.17821844457677755,0.42215926446872815,0.87
56,RandomForest+Platt,255,55,0.8363636363636363,1.0,0.775,0.8732394366197183,0.12804388995874044,0.35783220922485504,0.9366666666666666
56,RF+OptimalThreshold,255,55,0.8363636363636363,1.0,0.775,0.8732394366197183,0.12804388995874044,0.35783220922485504,0.9366666666666666
56,LogisticRegression,255,55,0.8363636363636363,0.9428571428571428,0.825,0.88,0.12459528088899181,0.35298056729654653,0.9283333333333333
57,DecisionTree,255,55,0.8545454545454545,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.11152883084644516,0.33395932513772564,0.9166666666666666
57,RandomForest+Platt,255,55,0.8545454545454545,1.0,0.6666666666666666,0.8,0.11766137231024838,0.34301803496354005,0.9200268817204301
57,RF+OptimalThreshold,255,55,0.8545454545454545,1.0,0.6666666666666666,0.8,0.11766137231024838,0.34301803496354005,0.9200268817204301
57,LogisticRegression,255,55,0.8,0.76,0.7916666666666666,0.7755102040816326,0.09973205402079165,0.3158038220490557,0.9408602150537635
58,DecisionTree,255,55,0.8909090909090909,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.10682335975460873,0.3268384306574255,0.9089635854341737
58,RandomForest+Platt,255,55,0.9636363636363636,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.04800126209717131,0.21909190331267678,0.9873949579831933
58,RF+OptimalThreshold,255,55,0.9090909090909091,0.8918918918918919,0.9705882352941176,0.9295774647887324,0.04800126209717131,0.21909190331267678,0.9873949579831933
58,LogisticRegression,255,55,0.8909090909090909,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.05670135097774094,0.23812045476552607,0.9789915966386555
59,DecisionTree,255,55,0.8,0.68,0.85,0.7555555555555555,0.1454248336031829,0.38134608114307783,0.8478571428571429
59,RandomForest+Platt,255,55,0.8,0.8,0.6,0.6857142857142857,0.12832969001486277,0.35823133589185463,0.9214285714285715
59,RF+OptimalThreshold,255,55,0.8363636363636363,0.8235294117647058,0.7,0.7567567567567568,0.12832969001486277,0.35823133589185463,0.9214285714285715
59,LogisticRegression,255,55,0.8181818181818182,0.6785714285714286,0.95,0.7916666666666666,0.1356044164350541,0.3682450494372655,0.9271428571428572
60,DecisionTree,255,55,0.8545454545454545,0.8181818181818182,0.9310344827586207,0.8709677419354839,0.13854470193240584,0.372215934549296,0.8421750663129973
60,RandomForest+Platt,255,55,0.8363636363636363,0.8846153846153846,0.7931034482758621,0.8363636363636363,0.1246832738580345,0.3531051880927757,0.9283819628647215
60,RF+OptimalThreshold,255,55,0.8,0.8,0.8275862068965517,0.8135593220338984,0.1246832738580345,0.3531051880927757,0.9283819628647215
60,LogisticRegression,255,55,0.8545454545454545,0.8,0.9655172413793104,0.875,0.0926356865145615,0.3043611120274098,0.9655172413793104
61,DecisionTree,255,55,0.8181818181818182,0.88,0.7586206896551724,0.8148148148148148,0.16002491240343683,0.4000311392922266,0.8454907161803713
61,RandomForest+Platt,255,55,0.8545454545454545,0.8888888888888888,0.8275862068965517,0.8571428571428571,0.1003732213339629,0.316817331176757,0.9509283819628647
61,RF+OptimalThreshold,255,55,0.7818181818181819,0.717948717948718,0.9655172413793104,0.8235294117647058,0.1003732213339629,0.316817331176757,0.9509283819628647
61,LogisticRegression,255,55,0.9272727272727272,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.054826142986238356,0.2341498302075796,0.9761273209549071
62,DecisionTree,255,55,0.8363636363636363,0.8421052631578947,0.7272727272727273,0.7804878048780488,0.11733511147476074,0.34254213094853125,0.9015151515151516
62,RandomForest+Platt,255,55,0.8727272727272727,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.0794150952587158,0.28180684033343795,0.9669421487603306
62,RF+OptimalThreshold,255,55,0.8909090909090909,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.0794150952587158,0.28180684033343795,0.9669421487603306
62,LogisticRegression,255,55,0.8545454545454545,0.75,0.9545454545454546,0.84,0.1137428156828559,0.33725778817227614,0.9752066115702479
63,DecisionTree,255,55,0.8363636363636363,0.65,0.8666666666666667,0.7428571428571429,0.126148022000438,0.35517322815837066,0.87
63,RandomForest+Platt,255,55,0.8727272727272727,1.0,0.5333333333333333,0.6956521739130435,0.10243241198992795,0.32005063972741554,0.9116666666666666
63,RF+OptimalThreshold,255,55,0.8545454545454545,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.10243241198992795,0.32005063972741554,0.9116666666666666
63,LogisticRegression,255,55,0.8,0.625,0.6666666666666666,0.6451612903225806,0.12400380856680365,0.35214174499312584,0.8866666666666666
64,DecisionTree,255,55,0.8,0.7,0.9130434782608695,0.7924528301886793,0.13456966907535287,0.3668373877828606,0.877038043478261
64,RandomForest+Platt,255,55,0.8909090909090909,0.9473684210526315,0.782608695652174,0.8571428571428571,0.08244625400126046,0.2871345573093919,0.967391304347826
64,RF+OptimalThreshold,255,55,0.9090909090909091,0.95,0.8260869565217391,0.8837209302325582,0.08244625400126046,0.2871345573093919,0.967391304347826
64,LogisticRegression,255,55,0.8727272727272727,0.7857142857142857,0.9565217391304348,0.8627450980392157,0.08931032329283436,0.298848328241659,0.9646739130434783
65,DecisionTree,255,55,0.8727272727272727,0.88,0.8461538461538461,0.8627450980392157,0.11395598556691666,0.3375736742800254,0.8952254641909816
65,RandomForest+Platt,255,55,0.8727272727272727,0.9130434782608695,0.8076923076923077,0.8571428571428571,0.09333718808458637,0.30551135508289434,0.960212201591512
65,RF+OptimalThreshold,255,55,0.8909090909090909,0.9166666666666666,0.8461538461538461,0.88,0.09333718808458637,0.30551135508289434,0.960212201591512
65,LogisticRegression,255,55,0.8545454545454545,0.95,0.7307692307692307,0.8260869565217391,0.10721814686562668,0.3274418221083353,0.9787798408488063
66,DecisionTree,255,55,0.8727272727272727,0.7272727272727273,0.9411764705882353,0.8205128205128205,0.0976623112893763,0.31250969791252287,0.9171826625386996
66,RandomForest+Platt,255,55,0.8181818181818182,0.8181818181818182,0.5294117647058824,0.6428571428571429,0.11368509683997137,0.3371722065057726,0.9427244582043344
66,RF+OptimalThreshold,255,55,0.8909090909090909,0.8666666666666667,0.7647058823529411,0.8125,0.11368509683997137,0.3371722065057726,0.9427244582043344
66,LogisticRegression,255,55,0.8909090909090909,0.7619047619047619,0.9411764705882353,0.8421052631578947,0.09713336058727726,0.31166225403034814,0.9520123839009287
67,DecisionTree,255,55,0.8,0.7619047619047619,0.7272727272727273,0.7441860465116279,0.18609789873525412,0.4313906567547032,0.7768595041322315
67,RandomForest+Platt,255,55,0.7636363636363637,1.0,0.4090909090909091,0.5806451612903226,0.164453452071288,0.4055286082032783,0.9297520661157025
67,RF+OptimalThreshold,255,55,0.8363636363636363,0.8421052631578947,0.7272727272727273,0.7804878048780488,0.164453452071288,0.4055286082032783,0.9297520661157025
67,LogisticRegression,255,55,0.7818181818181819,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.16679405391091284,0.40840427753748226,0.9242424242424242
68,DecisionTree,255,55,0.7272727272727273,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.21825929821297405,0.46718229655346966,0.7567567567567568
68,RandomForest+Platt,255,55,0.8181818181818182,0.9,0.5,0.6428571428571429,0.13008122752394782,0.36066775226508374,0.9189189189189189
68,RF+OptimalThreshold,255,55,0.8181818181818182,0.7,0.7777777777777778,0.7368421052631579,0.13008122752394782,0.36066775226508374,0.9189189189189189
68,LogisticRegression,255,55,0.8181818181818182,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.10765999859540007,0.3281158310648849,0.9339339339339339
69,DecisionTree,255,55,0.8181818181818182,0.7333333333333333,0.6470588235294118,0.6875,0.16267570949950153,0.4033307693438495,0.7933436532507739
69,RandomForest+Platt,255,55,0.6909090909090909,0.0,0.0,0.0,0.20557947056730483,0.45340872352360495,0.9504643962848297
69,RF+OptimalThreshold,255,55,0.6909090909090909,0.0,0.0,0.0,0.20557947056730483,0.45340872352360495,0.9504643962848297
69,LogisticRegression,255,55,0.8727272727272727,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.08222006296265486,0.2867404104109758,0.9582043343653251
70,DecisionTree,255,55,0.7454545454545455,0.6521739130434783,0.7142857142857143,0.6818181818181818,0.22688518488204684,0.4763246633148937,0.75
70,RandomForest+Platt,255,55,0.8363636363636363,0.875,0.6666666666666666,0.7567567567567568,0.12532679989334955,0.3540152537580119,0.9173669467787114
70,RF+OptimalThreshold,255,55,0.8,0.7272727272727273,0.7619047619047619,0.7441860465116279,0.12532679989334955,0.3540152537580119,0.9173669467787114
70,LogisticRegression,255,55,0.7818181818181819,0.6451612903225806,0.9523809523809523,0.7692307692307693,0.1528720109242757,0.3909885048492803,0.9425770308123249
71,DecisionTree,255,55,0.9090909090909091,0.8260869565217391,0.95,0.8837209302325582,0.0811737439276155,0.28491006287531423,0.9321428571428572
71,RandomForest+Platt,255,55,0.9454545454545454,0.8695652173913043,1.0,0.9302325581395349,0.042515719200273305,0.20619340241693793,0.9814285714285714
71,RF+OptimalThreshold,255,55,0.9454545454545454,0.8695652173913043,1.0,0.9302325581395349,0.042515719200273305,0.20619340241693793,0.9814285714285714
71,LogisticRegression,255,55,0.7636363636363637,0.6060606060606061,1.0,0.7547169811320755,0.16107236007820802,0.4013382115849524,0.9671428571428571
72,DecisionTree,255,55,0.8363636363636363,0.5909090909090909,1.0,0.7428571428571429,0.09546414220563357,0.3089727208114554,0.9523809523809523
72,RandomForest+Platt,255,55,0.8909090909090909,0.8181818181818182,0.6923076923076923,0.75,0.06955965447181378,0.26374164341607825,0.967032967032967
72,RF+OptimalThreshold,255,55,0.8909090909090909,0.6842105263157895,1.0,0.8125,0.06955965447181378,0.26374164341607825,0.967032967032967
72,LogisticRegression,255,55,0.9272727272727272,0.7647058823529411,1.0,0.8666666666666667,0.052374963210373555,0.2288557694496111,0.9835164835164836
73,DecisionTree,255,55,0.9090909090909091,0.9354838709677419,0.90625,0.9206349206349206,0.08969699215145348,0.29949456113835105,0.9076086956521738
73,RandomForest+Platt,255,55,0.9090909090909091,0.9090909090909091,0.9375,0.9230769230769231,0.0676861815739212,0.2601656810071636,0.9633152173913043
73,RF+OptimalThreshold,255,55,0.8909090909090909,0.8611111111111112,0.96875,0.9117647058823529,0.0676861815739212,0.2601656810071636,0.9633152173913043
73,LogisticRegression,255,55,0.8909090909090909,0.8611111111111112,0.96875,0.9117647058823529,0.08706601668703766,0.2950695116189364,0.9741847826086956
74,DecisionTree,255,55,0.9272727272727272,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06499599342779394,0.2549431180239897,0.9489389920424403
74,RandomForest+Platt,255,55,0.9454545454545454,0.96,0.9230769230769231,0.9411764705882353,0.047965439656636036,0.21901013596780408,0.9867374005305041
74,RF+OptimalThreshold,255,55,0.9272727272727272,0.8928571428571429,0.9615384615384616,0.9259259259259259,0.047965439656636036,0.21901013596780408,0.9867374005305041
74,LogisticRegression,255,55,0.9272727272727272,0.9583333333333334,0.8846153846153846,0.92,0.03355839315580858,0.18318950067023104,0.9960212201591512
75,DecisionTree,255,55,0.9090909090909091,0.9117647058823529,0.9393939393939394,0.9253731343283582,0.07472327737265762,0.2733555877838564,0.944214876033058
75,RandomForest+Platt,255,55,0.8545454545454545,0.9310344827586207,0.8181818181818182,0.8709677419354839,0.06925416253459005,0.26316185615432575,0.9807162534435262
75,RF+OptimalThreshold,255,55,0.9090909090909091,0.9117647058823529,0.9393939393939394,0.9253731343283582,0.06925416253459005,0.26316185615432575,0.9807162534435262
75,LogisticRegression,255,55,0.8727272727272727,0.9333333333333333,0.8484848484848485,0.8888888888888888,0.09016032984534174,0.30026709750710573,0.9683195592286502
76,DecisionTree,255,55,0.8363636363636363,0.8571428571428571,0.8275862068965517,0.8421052631578947,0.14969575298528917,0.3869053540406092,0.853448275862069
76,RandomForest+Platt,255,55,0.7818181818181819,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.13314631509670363,0.36489219654125743,0.9137931034482758
76,RF+OptimalThreshold,255,55,0.7636363636363637,0.7666666666666667,0.7931034482758621,0.7796610169491526,0.13314631509670363,0.36489219654125743,0.9137931034482758
76,LogisticRegression,255,55,0.7636363636363637,0.75,0.8275862068965517,0.7868852459016393,0.15292354677797315,0.3910544038595821,0.9058355437665783
77,DecisionTree,255,55,0.6909090909090909,0.5862068965517241,0.7727272727272727,0.6666666666666666,0.2536289204448328,0.5036158461018009,0.7479338842975206
77,RandomForest+Platt,255,55,0.8181818181818182,0.9285714285714286,0.5909090909090909,0.7222222222222222,0.12851995011006043,0.35849679232883025,0.9104683195592287
77,RF+OptimalThreshold,255,55,0.8,0.7391304347826086,0.7727272727272727,0.7555555555555555,0.12851995011006043,0.35849679232883025,0.9104683195592287
77,LogisticRegression,255,55,0.8545454545454545,0.85,0.7727272727272727,0.8095238095238095,0.10400748420434491,0.32250191348943175,0.9297520661157025
78,DecisionTree,255,55,0.9090909090909091,0.8846153846153846,0.92,0.9019607843137255,0.07832407870680641,0.27986439342439834,0.94
78,RandomForest+Platt,255,55,0.8363636363636363,1.0,0.64,0.7804878048780488,0.11723361052393323,0.34239394054792094,0.9893333333333334
78,RF+OptimalThreshold,255,55,0.9272727272727272,0.9565217391304348,0.88,0.9166666666666666,0.11723361052393323,0.34239394054792094,0.9893333333333334
78,LogisticRegression,255,55,0.9272727272727272,0.8888888888888888,0.96,0.9230769230769231,0.05554518359847804,0.23568025712494045,0.9813333333333333
79,DecisionTree,255,55,0.8181818181818182,0.9629629629629629,0.7428571428571429,0.8387096774193549,0.13656974404139222,0.3695534386815961,0.9028571428571429
79,RandomForest+Platt,255,55,0.8909090909090909,0.9393939393939394,0.8857142857142857,0.9117647058823529,0.07162705321253725,0.2676323097320973,0.9728571428571429
79,RF+OptimalThreshold,255,55,0.8909090909090909,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.07162705321253725,0.2676323097320973,0.9728571428571429
79,LogisticRegression,255,55,0.9090909090909091,1.0,0.8571428571428571,0.9230769230769231,0.08350822814788579,0.2889779025252377,0.9728571428571429
80,DecisionTree,255,55,0.7272727272727273,0.6896551724137931,0.7692307692307693,0.7272727272727273,0.24275645372556517,0.4927032105898694,0.7427055702917772
80,RandomForest+Platt,255,55,0.8363636363636363,0.8695652173913043,0.7692307692307693,0.8163265306122449,0.12523129703937524,0.3538803428270285,0.9177718832891246
80,RF+OptimalThreshold,255,55,0.8363636363636363,0.7931034482758621,0.8846153846153846,0.8363636363636363,0.12523129703937524,0.3538803428270285,0.9177718832891246
80,LogisticRegression,255,55,0.8909090909090909,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.09397747812433872,0.30655746300545145,0.9496021220159151
81,DecisionTree,255,55,0.9090909090909091,0.9444444444444444,0.918918918918919,0.9315068493150684,0.07995251290082953,0.282758753888946,0.9264264264264263
81,RandomForest+Platt,255,55,0.8727272727272727,0.9166666666666666,0.8918918918918919,0.9041095890410958,0.07224679932836606,0.26878764727636956,0.96996996996997
81,RF+OptimalThreshold,255,55,0.9090909090909091,0.9705882352941176,0.8918918918918919,0.9295774647887324,0.07224679932836606,0.26878764727636956,0.96996996996997
81,LogisticRegression,255,55,0.9272727272727272,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.046913089014055116,0.21659429589454823,0.981981981981982
82,DecisionTree,255,55,0.8,0.782608695652174,0.75,0.7659574468085106,0.13206596867961665,0.36340881755898086,0.894489247311828
82,RandomForest+Platt,255,55,0.8181818181818182,0.8888888888888888,0.6666666666666666,0.7619047619047619,0.13812886197676344,0.37165691434004483,0.9247311827956989
82,RF+OptimalThreshold,255,55,0.8727272727272727,0.84,0.875,0.8571428571428571,0.13812886197676344,0.37165691434004483,0.9247311827956989
82,LogisticRegression,255,55,0.9090909090909091,0.8518518518518519,0.9583333333333334,0.9019607843137255,0.08317308677182823,0.28839744584830884,0.9583333333333333
83,DecisionTree,255,55,0.8727272727272727,0.875,0.9032258064516129,0.8888888888888888,0.11171058915576615,0.3342313407742699,0.8911290322580644
83,RandomForest+Platt,255,55,0.9090909090909091,0.90625,0.9354838709677419,0.9206349206349206,0.07483762945161022,0.27356467142452845,0.9650537634408602
83,RF+OptimalThreshold,255,55,0.9090909090909091,0.90625,0.9354838709677419,0.9206349206349206,0.07483762945161022,0.27356467142452845,0.9650537634408602
83,LogisticRegression,255,55,0.8727272727272727,0.8333333333333334,0.967741935483871,0.8955223880597015,0.0991931245077435,0.3149493999164683,0.9717741935483871
84,DecisionTree,255,55,0.6909090909090909,0.6470588235294118,0.8148148148148148,0.7213114754098361,0.23210521842730333,0.48177299470528995,0.7572751322751322
84,RandomForest+Platt,255,55,0.7090909090909091,0.8235294117647058,0.5185185185185185,0.6363636363636364,0.18662498560041813,0.43200114073971857,0.833994708994709
84,RF+OptimalThreshold,255,55,0.7454545454545455,0.7241379310344828,0.7777777777777778,0.75,0.18662498560041813,0.43200114073971857,0.833994708994709
84,LogisticRegression,255,55,0.7454545454545455,0.7096774193548387,0.8148148148148148,0.7586206896551724,0.14561970815260153,0.3816015043898563,0.8716931216931216
85,DecisionTree,255,55,0.7636363636363637,0.75,0.6521739130434783,0.6976744186046512,0.23636363636363636,0.4861724348043977,0.7479619565217391
85,RandomForest+Platt,255,55,0.8,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.12392613080274578,0.3520314343957735,0.9184782608695652
85,RF+OptimalThreshold,255,55,0.7636363636363637,0.6666666666666666,0.8695652173913043,0.7547169811320755,0.12392613080274578,0.3520314343957735,0.9184782608695652
85,LogisticRegression,255,55,0.8181818181818182,0.7241379310344828,0.9130434782608695,0.8076923076923077,0.13793383436990805,0.3713944457984099,0.9266304347826086
86,DecisionTree,255,55,0.7454545454545455,0.5789473684210527,0.6470588235294118,0.6111111111111112,0.23753917503779756,0.487379908323884,0.7306501547987616
86,RandomForest+Platt,255,55,0.7090909090909091,0.5555555555555556,0.29411764705882354,0.38461538461538464,0.1784822135522214,0.422471553542036,0.8405572755417957
86,RF+OptimalThreshold,255,55,0.7818181818181819,0.631578947368421,0.7058823529411765,0.6666666666666666,0.1784822135522214,0.422471553542036,0.8405572755417957
86,LogisticRegression,255,55,0.8,0.625,0.8823529411764706,0.7317073170731707,0.16941154671525027,0.41159633953091745,0.8885448916408669
87,DecisionTree,255,55,0.8363636363636363,0.8571428571428571,0.8275862068965517,0.8421052631578947,0.14366281255621063,0.3790287753670038,0.8574270557029176
87,RandomForest+Platt,255,55,0.8545454545454545,0.8888888888888888,0.8275862068965517,0.8571428571428571,0.10615527613370558,0.32581478808320774,0.9641909814323608
87,RF+OptimalThreshold,255,55,0.8545454545454545,0.8888888888888888,0.8275862068965517,0.8571428571428571,0.10615527613370558,0.32581478808320774,0.9641909814323608
87,LogisticRegression,255,55,0.7818181818181819,0.7297297297297297,0.9310344827586207,0.8181818181818182,0.10783067385183612,0.32837581191652365,0.9655172413793104
88,DecisionTree,255,55,0.7818181818181819,0.47368421052631576,0.8181818181818182,0.6,0.20117434348396412,0.4485246297406243,0.7861570247933884
88,RandomForest+Platt,255,55,0.8545454545454545,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.10087487619689708,0.3176080543640181,0.9111570247933884
88,RF+OptimalThreshold,255,55,0.8909090909090909,1.0,0.45454545454545453,0.625,0.10087487619689708,0.3176080543640181,0.9111570247933884
88,LogisticRegression,255,55,0.8727272727272727,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.09464201455644804,0.30763942295558944,0.9400826446280992
89,DecisionTree,255,55,0.7090909090909091,0.6842105263157895,0.8666666666666667,0.7647058823529411,0.20750886487004785,0.4555314093122974,0.802
89,RandomForest+Platt,255,55,0.8727272727272727,0.8709677419354839,0.9,0.8852459016393442,0.10196496763453589,0.3193195384478311,0.9426666666666667
89,RF+OptimalThreshold,255,55,0.8727272727272727,0.8709677419354839,0.9,0.8852459016393442,0.10196496763453589,0.3193195384478311,0.9426666666666667
89,LogisticRegression,255,55,0.8727272727272727,0.8484848484848485,0.9333333333333333,0.8888888888888888,0.0942329441300498,0.30697384926089355,0.9573333333333334
90,DecisionTree,255,55,0.8545454545454545,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.11630261354811579,0.3410316899470133,0.9260752688172044
90,RandomForest+Platt,255,55,0.8545454545454545,1.0,0.6666666666666666,0.8,0.12221307918032316,0.3495898728228882,0.971774193548387
90,RF+OptimalThreshold,255,55,0.8727272727272727,0.9473684210526315,0.75,0.8372093023255814,0.12221307918032316,0.3495898728228882,0.971774193548387
90,LogisticRegression,255,55,0.9454545454545454,0.92,0.9583333333333334,0.9387755102040817,0.05805498988490707,0.24094603106278192,0.9758064516129032
91,DecisionTree,255,55,0.9090909090909091,1.0,0.8387096774193549,0.9122807017543859,0.09315309556943592,0.30520992049642803,0.9193548387096775
91,RandomForest+Platt,255,55,0.9272727272727272,0.9655172413793104,0.9032258064516129,0.9333333333333333,0.06105613750289883,0.2470954016223265,0.9865591397849462
91,RF+OptimalThreshold,255,55,0.9454545454545454,0.9666666666666667,0.9354838709677419,0.9508196721311475,0.06105613750289883,0.2470954016223265,0.9865591397849462
91,LogisticRegression,255,55,0.9454545454545454,0.9375,0.967741935483871,0.9523809523809523,0.031664349276196976,0.17794479277629052,0.9973118279569892
92,DecisionTree,255,55,0.8909090909090909,0.8518518518518519,0.92,0.8846153846153846,0.06945281587567947,0.263539021542692,0.9533333333333334
92,RandomForest+Platt,255,55,0.9090909090909091,0.9545454545454546,0.84,0.8936170212765957,0.06097341132360181,0.2469279476357462,0.9866666666666667
92,RF+OptimalThreshold,255,55,0.9454545454545454,0.9230769230769231,0.96,0.9411764705882353,0.06097341132360181,0.2469279476357462,0.9866666666666667
92,LogisticRegression,255,55,0.8909090909090909,0.8275862068965517,0.96,0.8888888888888888,0.07453737280933784,0.27301533438497155,0.9773333333333334
93,DecisionTree,255,55,0.9090909090909091,0.8695652173913043,0.9090909090909091,0.8888888888888888,0.09444730376425117,0.30732280059288014,0.9194214876033058
93,RandomForest+Platt,255,55,0.8727272727272727,0.8947368421052632,0.7727272727272727,0.8292682926829268,0.09016124663145483,0.30026862412089417,0.9545454545454546
93,RF+OptimalThreshold,255,55,0.8909090909090909,0.9,0.8181818181818182,0.8571428571428571,0.09016124663145483,0.30026862412089417,0.9545454545454546
93,LogisticRegression,255,55,0.7818181818181819,1.0,0.45454545454545453,0.625,0.1653263174506528,0.40660339084992,0.9600550964187328
